STUDY,TREATMENT,RESPONSE,CARDINAL,PERCENTAGE,SENTENCE,ISTABLE
38441668,inoculated,dry weight,0.02,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,1.36,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,0.0001,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,0.009,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,1.98,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,0.11,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,0.007,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,0.43,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,0.79,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
38441668,inoculated,dry weight,0.008,,"Simultaneous infection  with nematodes decreased root dry weight as compared to  the other two nematode treatments (Fig. Shoot dry weight was not  affected by AMF inoculation alone, but by the interaction  of the two experimental factors (Table 2), inoculation with  Table 2   Effects of inoculation  with arbuscular mycorrhizal  fungi (AMF), nematode  application (nematode), and the  interaction of both factors on  plant growth parameters, the  concentrations and contents of  phosphorus (P) and nitrogen (N) F-values and significances are given according to ANOVA (Type III Sums of Squares) Significant effects are highlighted in bold AMF Nematode AMF x nematode d.f. 4 2 8 F p F p F p Root dry weight 3.02 0.025 8.8 0.0005 0.55 0.82 Shoot dry weight 0.48 0.75 12.37 < 0.0001 3.0 0.006 Root N concentration 0.68 0.61 41.48 < 0.0001 2.47 0.02 Root P concentration 1.36 0.26 28.90 < 0.0001 2.88 0.009 Shoot N concentration 1.98 0.11 5.36 0.007 3.65 0.002 Shoot P concentration 0.43 0.79 5.27 0.008 1.29 0.27 Shoot P content 0.69 0.60 18.0 < 0.0001 2.83 0.01 Root P content 2.68 0.04 0.14 0.87 0.66 0.72 Shoot N content 1.70 0.16 9.14 0.0004 1.31 0.26 Root N content 1.76 0.15 0.94 0.40 0.87 0.55 N to P ratio shoots 2.11 0.09 9.73 0.0002 4.20 0.0005 N shoot to root ratio 1.41 0.24 23.86 < 0.0001 3.13 0.005 P shoot to root ratio 0.25 0.91 24.49 < 0.0001 2.95 0.008 Fig. 2   Root dry weight (a) and shoot dry weight (b) of tomato plants  inoculated with four arbuscular mycorrhizal fungal (AMF) isolates  and subjected to different M. incognita treatments: no nematodes  (NN), nematodes inoculated simultaneously with the AMF at planting (NS) or 2 weeks after AMF (NP).",1
