STUDY,TREATMENT,RESPONSE,CARDINAL,PERCENTAGE,SENTENCE,ISTABLE
32810132,month,seedling biomass,0.41 0.04,,seedling biomass g,99
32810132,month,seedling biomass,0.39 0.05,,seedling biomass g,99
32810132,8.0,seedling biomass,0.31 0.03,,seedling biomass g,99
32810132,8.0,seedling biomass,0.29 0.04,,seedling biomass g,99
32810132,month,seedling biomass,0.21 0.03,,seedling biomass g,99
34068692.1,wid 2,dry biomass,1.25  0.45,,nan rdb 1.28  0.20 0.93  0.23 1.26  0.21,99
34068692.1,,dry biomass,1.39  0.39,,nan rdb 1.28  0.20 0.93  0.23 1.26  0.21,99
34068692.1,,dry biomass,1.92  0.60,,nan rdb 1.28  0.20 0.93  0.23 1.26  0.21,99
37836166,gr salinealkali soil,yield,6456.8  20.3 7870.0  14.2 ,,yield kghm,99
37836166,lx normal soil,yield,7502.1  15.9 8743.6  36.2 ,,yield kghm,99
37836166,gr salinealkali soil,yield,219.3  7.7 248.7  6.3 ,,100 weight g,99
37836166,lx normal soil,weight,264.0  20.4 284.7  8.4 ,,100 weight g,99
37836166,gr salinealkali soil,weight,93.2  2.5 101.8  1.5,,100 weight g,99
37836166,lx normal soil,weight,122.9  6.4 125.7  6.3.0 ,,100 weight g,99
34209987.7,fungi,height,52.63,,variation causes height,99
34209987.7,containers,height,218.78,,variation causes height,99
34209987.7,fxr,height,17.6,,variation causes height,99
34209987.7,residue,height,0.51,,variation causes height,99
34209987.7,,height,colonization,,variation causes height,99
34209987.7,control,height,4.4,,containers tube 55 height cm,99
34209987.7,rhizophagus clarum,height,5.03,,containers tube 55 height cm,99
34209987.7,gigaspora margarita,height,4.33,,containers tube 55 height cm,99
34209987.7,mixed,height,4.86,,containers tube 55 height cm,99
32560046.4,control,roots biomass,7.97,,roots biomass g 0.52 0.66 0.71 0.43 cd,99
32560046.4,h. crustuliniforme,roots biomass,6.63,,roots biomass g 0.52 0.66 0.71 0.43 cd,99
32560046.4,p. involutus,roots biomass,8.66,,roots biomass g 0.52 0.66 0.71 0.43 cd,99
32560046.4,p. tinctorius,roots biomass,961.0,,roots biomass g 0.52 0.66 0.71 0.43 cd,99
32560046.4,control,roots biomass,,,roots biomass g     concentration,99
32560046.4,h. crustuliniforme,roots biomass,,,roots biomass g     concentration,99
32560046.4,p. involutus,roots biomass,,,roots biomass g     concentration,99
32560046.4,p. tinctorius,roots biomass,,,roots biomass g     concentration,99
32560046.4,control,roots biomass,0.13,,roots biomass g 0.1 0.21 0.14 0.09,99
32560046.4,h. crustuliniforme,roots biomass,0.35,,roots biomass g 0.1 0.21 0.14 0.09,99
32560046.4,p. involutus,roots biomass,0.44,,roots biomass g 0.1 0.21 0.14 0.09,99
32560046.4,p. tinctorius,roots biomass,1.04,,roots biomass g 0.1 0.21 0.14 0.09,99
32560046.4,control,roots biomass,,,roots biomass g a a a nan,99
32560046.4,h. crustuliniforme,roots biomass,b,,roots biomass g a a a nan,99
32560046.4,p. involutus,roots biomass,,,roots biomass g a a a nan,99
32560046.4,p. tinctorius,roots biomass,,,roots biomass g a a a nan,99
32560046.4,control,roots biomass,,,roots biomass g nan nan nan mg,99
32560046.4,h. crustuliniforme,roots biomass,,,roots biomass g nan nan nan mg,99
32560046.4,p. involutus,roots biomass,,,roots biomass g nan nan nan mg,99
32560046.4,p. tinctorius,roots biomass,,,roots biomass g nan nan nan mg,99
32560046.4,control,roots biomass,,,roots biomass g nan nan nan dry matter,99
32560046.4,h. crustuliniforme,roots biomass,,,roots biomass g nan nan nan dry matter,99
32560046.4,p. involutus,roots biomass,,,roots biomass g nan nan nan dry matter,99
32560046.4,p. tinctorius,roots biomass,,,roots biomass g nan nan nan dry matter,99
32560046.4,control,roots biomass,0.69,,stem biomass g 2.7 4.05 4.28 3.43,99
32560046.4,h. crustuliniforme,roots biomass,0.77,,stem biomass g 2.7 4.05 4.28 3.43,99
32560046.4,p. involutus,roots biomass,1.02,,stem biomass g 2.7 4.05 4.28 3.43,99
32560046.4,p. tinctorius,roots biomass,0.85,,stem biomass g 2.7 4.05 4.28 3.43,99
32560046.4,control,roots biomass,,,stem biomass g nan nan nan nan,99
32560046.4,h. crustuliniforme,roots biomass,,,stem biomass g nan nan nan nan,99
32560046.4,p. involutus,stem biomass,,,stem biomass g nan nan nan nan,99
32560046.4,p. tinctorius,stem biomass,,,stem biomass g nan nan nan nan,99
32560046.4,control,stem biomass,0.09,,stem biomass g nan nan nan nan,99
32560046.4,h. crustuliniforme,stem biomass,0.04,,stem biomass g nan nan nan nan,99
32560046.4,p. involutus,stem biomass,,,stem biomass g nan nan nan nan,99
32560046.4,p. tinctorius,stem biomass,0.07,,stem biomass g nan nan nan nan,99
32560046.4,control,stem biomass,b,,stem biomass g nan nan nan nan,99
32560046.4,h. crustuliniforme,stem biomass,b,,stem biomass g nan nan nan nan,99
32560046.4,p. involutus,stem biomass,a,,stem biomass g nan nan nan nan,99
32560046.4,p. tinctorius,stem biomass,ab,,stem biomass g nan nan nan nan,99
32560046.4,control,stem biomass,1.51,,leaves biomass g 6.01 7.52 7.26 6.35,99
32560046.4,h. crustuliniforme,stem biomass,1.96,,leaves biomass g 6.01 7.52 7.26 6.35,99
32560046.4,p. involutus,stem biomass,2.74,,leaves biomass g 6.01 7.52 7.26 6.35,99
32560046.4,p. tinctorius,stem biomass,2.2,,leaves biomass g 6.01 7.52 7.26 6.35,99
32560046.4,control,stem biomass,4.0,,leaves biomass g 4.0 4.0 4.0 4.0,99
32560046.4,h. crustuliniforme,stem biomass,4.0,,leaves biomass g 4.0 4.0 4.0 4.0,99
32560046.4,p. involutus,stem biomass,4.0,,leaves biomass g 4.0 4.0 4.0 4.0,99
32560046.4,p. tinctorius,stem biomass,4.0,,leaves biomass g 4.0 4.0 4.0 4.0,99
32560046.4,control,stem biomass,0.16,,leaves biomass g 0.95 0.54 0.53 0.45,99
32560046.4,h. crustuliniforme,stem biomass,0.11,,leaves biomass g 0.95 0.54 0.53 0.45,99
32560046.4,p. involutus,biomass,0.34,,leaves biomass g 0.95 0.54 0.53 0.45,99
32560046.4,p. tinctorius,biomass,0.07,,leaves biomass g 0.95 0.54 0.53 0.45,99
32560046.4,control,biomass,,,leaves biomass g a a a a,99
32560046.4,h. crustuliniforme,biomass,,,leaves biomass g a a a a,99
32560046.4,p. involutus,biomass,,,leaves biomass g a a a a,99
32560046.4,p. tinctorius,biomass,ab,,leaves biomass g a a a a,99
32560046.4,,roots biomass,0.61,,roots biomass g 0.4,99
32560046.4,p.,roots biomass,0.55,,roots biomass g 0.4,99
32560046.4,p.,roots biomass,0.65 cd,,roots biomass g 0.4,99
32560046.4,control,roots biomass,7.42,,roots biomass g 0.4,99
32560046.4,,roots biomass,6.0,,roots biomass g 0.4,99
32560046.4,p.,roots biomass,7.36,,roots biomass g 0.4,99
32560046.4,p.,roots biomass,4.5,,roots biomass g 0.4,99
32560046.4,,roots biomass,,,roots biomass g ,99
32560046.4,p.,roots biomass,,,roots biomass g ,99
32560046.4,p.,roots biomass, concentration,,roots biomass g ,99
32560046.4,control,roots biomass,,,roots biomass g ,99
32560046.4,,roots biomass,,,roots biomass g ,99
32560046.4,p.,roots biomass,,,roots biomass g ,99
32560046.4,p.,roots biomass,,,roots biomass g ,99
32560046.4,,roots biomass,0.33,,roots biomass g nan,99
32560046.4,p.,roots biomass,0.18,,roots biomass g nan,99
32560046.4,p.,roots biomass,,,roots biomass g nan,99
32560046.4,control,roots biomass,0.3,,roots biomass g nan,99
32560046.4,,roots biomass,0.21,,roots biomass g nan,99
32560046.4,p.,roots biomass,0.49,,roots biomass g nan,99
32560046.4,p.,roots biomass,1.0,,roots biomass g nan,99
32560046.4,,roots biomass,,,roots biomass g a,99
32560046.4,p.,roots biomass,a,,roots biomass g a,99
32560046.4,p.,roots biomass,a,,roots biomass g a,99
32560046.4,control,roots biomass,,,roots biomass g a,99
32560046.4,,roots biomass,ab,,roots biomass g a,99
32560046.4,p.,roots biomass,a,,roots biomass g a,99
32560046.4,p.,roots biomass,b,,roots biomass g a,99
32560046.4,,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,mg,,roots biomass g nan,99
32560046.4,control,roots biomass,,,roots biomass g nan,99
32560046.4,,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,,,roots biomass g nan,99
32560046.4,,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,dry matter,,roots biomass g nan,99
32560046.4,control,roots biomass,,,roots biomass g nan,99
32560046.4,,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,,,roots biomass g nan,99
32560046.4,p.,roots biomass,,,roots biomass g nan,99
31781076,,dry weight,1.72,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 1.51  0.15,99
31781076,,dry weight,1.19  0.02,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 1.51  0.15,99
31781076,,dry weight,0.66  0.02,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 0.58  0.02,99
31781076,,dry weight,0.78  0.03,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 0.58  0.02,99
31781076,,dry weight,0.51  0.01 0.56  0.01,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 0.58  0.02,99
31781076,leaves,dry weight,0.33  0.01,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 0.32  0.01,99
31781076,,dry weight,2.33  0.02,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 0.32  0.01,99
31781076,,dry weight,1.55  0.06,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 2.29  0.01,99
31781076,,dry weight,1.14  0.06,,dry weight g plant nan nan 2.27  0.06 2.44 40.116 2.29  0.01,99
36422357.6,25.0,height,25.0,,70 60 50 40 height ab 20 4 10 4 t t t ts,99
36422357.6,20 15 10,height,weight,,70 60 50 40 height ab 20 4 10 4 t t b,99
36422357.6,5 4,height,ab,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,a,height,a,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,,height,t t,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,t,height,t ts,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,1000 800,height,la,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,400.0,height,,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,200 4,height,ab,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,,height,t,,70 60 50 40 height ab 20 4 10 4 t t nan,99
36422357.6,,height,t ts,,70 60 50 40 height ab 20 4 10 4 t t nan,99
24728157.1,is,yield,17.9,,kangkong shoot yield fw. nan,99
24728157.1,b,yield,37.7,,kangkong shoot yield fw. 14.0,99
24728157.1,is,yield,30.9,,kangkong shoot yield fw. 14.0,99
24728157.1,,yield,25.5,,kangkong shoot yield fw. 14.0,99
35937362,control,plant height,30.00  0.57,,plant height cm,99
35937362,biochar,plant height,38.67  0.58,,plant height cm,99
35937362,amf,plant height,36.00  1.00,,plant height cm,99
35937362,biochar  amf,plant height,39.33  0.18,,plant height cm,99
35937362,control,plant height,1.56  0.01,,shoot dry weight g,99
35937362,biochar,dry weight,1.62  0.01,,shoot dry weight g,99
35937362,amf,dry weight,1.59  0.01,,shoot dry weight g,99
35937362,biochar  amf,dry weight,1.70  0.01,,shoot dry weight g,99
35937362,control,dry weight,0.13  0.01,,root dry weight g,99
35937362,biochar,dry weight,0.21  0.01,,root dry weight g,99
35937362,amf,dry weight,0.20  0.01,,root dry weight g,99
35937362,biochar  amf,dry weight,0.22  0.02,,root dry weight g,99
36160193,fm inoculation,height,0.0003,,height cm 9.240.98 10.95  1.28 11.50  1.34 13.66  1.16 significance,99
36160193,p supply x fm inoculation,height,0.6793,,height cm 9.240.98 10.95  1.28 11.50  1.34 13.66  1.16 significance,99
36160193,fm inoculation,height,0.0001,,biomass gplant shoot 1.08  0.09 1.540.16 1.38 0.16 2.0140.25 significance,99
36160193,p supply x fm inoculation,biomass,0.3473,,biomass gplant shoot 1.08  0.09 1.540.16 1.38 0.16 2.0140.25 significance,99
30483288,splendor 2006,weight,180.0,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 202.3 6.2,99
30483288,es gladiator 2014,weight,180.9 3.0,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 202.3 6.2,99
30483288,emese 2006,weight,176.4 3.3,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 202.3 6.2,99
30483288,pannonia kincse 2008,weight,130.1 3.3,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 219.0 6.6,99
30483288,zelma 2008,weight,168.7 7.7,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 156.7 3.2,99
30483288,hipro 15 1505 2010 states,weight,198.1 4.6,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 223.1 3.3,99
30483288,royalpro 2006 states,weight,247.5 4.1,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 223.1 3.3,99
30483288,prestopro united states,weight,117.7 1.5,,1000 weight g 148.7 7.0 189.0 3.5 182.2 5.2 208.3 6.2 223.1 3.3,99
21222096,allium cepa,dry weight,1.24,,total dry weight g nm experiment 2006,99
21222096,allium fistulosum,dry weight,0.7,,total dry weight g nm experiment 2006,99
21222096,allium roylei,dry weight,0.54,,total dry weight g nm experiment 2006,99
21222096,rfhybrid,dry weight,1.2,,total dry weight g nm experiment 2006,99
21222096,allium cepa,dry weight,2.79,,total dry weight g am experiment 2006,99
21222096,allium fistulosum,dry weight,1.95,,total dry weight g am experiment 2006,99
21222096,allium roylei,dry weight,1.58,,total dry weight g am experiment 2006,99
21222096,rfhybrid,dry weight,2.88,,total dry weight g am experiment 2006,99
21222096,allium cepa,dry weight,1.55,,total dry weight g r experiment 2006,99
21222096,allium fistulosum,dry weight,1.25,,total dry weight g r experiment 2006,99
21222096,allium roylei,dry weight,1.04,,total dry weight g r experiment 2006,99
21222096,rfhybrid,dry weight,1.68,,total dry weight g r experiment 2006,99
21222096,allium cepa,dry weight,2.01,,total dry weight g ap experiment 2006,99
21222096,allium fistulosum,dry weight,1.33,,total dry weight g ap experiment 2006,99
21222096,allium roylei,dry weight,1.06,,total dry weight g ap experiment 2006,99
21222096,rfhybrid,dry weight,2.04,,total dry weight g ap experiment 2006,99
21222096,mean,dry weight,1.29,,total dry weight g nm trihybrid genotypes n  77,99
21222096,minimum,dry weight,0.45,,total dry weight g nm trihybrid genotypes n  77,99
21222096,maximum,dry weight,2.58,,total dry weight g nm trihybrid genotypes n  77,99
21222096,mean,dry weight,3.17,,total dry weight g am trihybrid genotypes n  77,99
21222096,minimum,dry weight,1.3,,total dry weight g am trihybrid genotypes n  77,99
21222096,maximum,dry weight,5.67,,total dry weight g am trihybrid genotypes n  77,99
21222096,mean,dry weight,1.88,,total dry weight g r trihybrid genotypes n  77,99
21222096,minimum,dry weight,0.23,,total dry weight g r trihybrid genotypes n  77,99
21222096,maximum,dry weight,3.89,,total dry weight g r trihybrid genotypes n  77,99
21222096,mean,dry weight,2.23,,total dry weight g ap trihybrid genotypes n  77,99
21222096,minimum,dry weight,1.19,,total dry weight g ap trihybrid genotypes n  77,99
21222096,maximum,dry weight,3.73,,total dry weight g ap trihybrid genotypes n  77,99
21222096,allium cepa,dry weight,2.0,,total dry weight g nm experiment 2007,99
21222096,allium fistulosum,dry weight,1.49,,total dry weight g nm experiment 2007,99
21222096,allium roylei,dry weight,0.68,,total dry weight g nm experiment 2007,99
21222096,rfhybrid,dry weight,1.53,,total dry weight g nm experiment 2007,99
21222096,allium cepa,dry weight,6.164,,total dry weight g am experiment 2007,99
21222096,allium fistulosum,dry weight,6.22,,total dry weight g am experiment 2007,99
21222096,allium roylei,dry weight,3.45,,total dry weight g am experiment 2007,99
21222096,rfhybrid,dry weight,5.63,,total dry weight g am experiment 2007,99
21222096,allium cepa,dry weight,4.15,,total dry weight g r experiment 2007,99
21222096,allium fistulosum,dry weight,4.73,,total dry weight g r experiment 2007,99
21222096,allium roylei,dry weight,2.77,,total dry weight g r experiment 2007,99
21222096,rfhybrid,dry weight,4.1,,total dry weight g r experiment 2007,99
21222096,allium cepa,dry weight,4.09,,total dry weight g ap experiment 2007,99
21222096,allium fistulosum,dry weight,3.85,,total dry weight g ap experiment 2007,99
21222096,allium roylei,dry weight,2.06,,total dry weight g ap experiment 2007,99
21222096,rfhybrid,dry weight,3.58,,total dry weight g ap experiment 2007,99
21222096,mean,dry weight,1.97,,total dry weight g nm trihybrid genotypes n  83,99
21222096,minimum,dry weight,0.37,,total dry weight g nm trihybrid genotypes n  83,99
21222096,maximum,dry weight,5.34,,total dry weight g nm trihybrid genotypes n  83,99
21222096,mean,dry weight,7.71,,total dry weight g am trihybrid genotypes n  83,99
21222096,minimum,dry weight,1.18,,total dry weight g am trihybrid genotypes n  83,99
21222096,maximum,dry weight,11.44,,total dry weight g am trihybrid genotypes n  83,99
21222096,mean,dry weight,5.81,,total dry weight g r trihybrid genotypes n  83,99
21222096,minimum,dry weight,0.68,,total dry weight g r trihybrid genotypes n  83,99
21222096,maximum,dry weight,8.89,,total dry weight g r trihybrid genotypes n  83,99
21222096,mean,dry weight,4.88,,total dry weight g ap trihybrid genotypes n  83,99
21222096,minimum,dry weight,1.01,,total dry weight g ap trihybrid genotypes n  83,99
21222096,maximum,dry weight,7.83,,total dry weight g ap trihybrid genotypes n  83,99
21222096,am leaf dry,weight,1.82,,levels of bulbing poor weight g,99
21222096,am leaf dry,weight,0.001,,wald statistic f probability weight g,99
21222096,am bulb dry,weight,1.65,,levels of bulbing poor weight g,99
21222096,weight g,weight,weight g,,levels of bulbing poor weight g,99
21222096,nr of leaves,weight,7.3,,levels of bulbing poor weight g,99
21222096,nr of roots,weight,24.4,,levels of bulbing poor weight g,99
21222096,am bulb dry,weight,ns 0.483,,wald statistic f probability weight g,99
21222096,weight g,weight,weight g,,wald statistic f probability weight g,99
21222096,nr of leaves,weight,ns 0.208,,wald statistic f probability weight g,99
21222096,nr of roots,weight,ns 0.498,,wald statistic f probability weight g,99
21222096,am leaf dry weight g,weight,5.38,,levels of bulbing poor weight g,99
21222096,am bulb dry weight g,weight,2.55,,levels of bulbing poor weight g,99
21222096,nr of leaves,weight,10.6,,levels of bulbing poor weight g,99
21222096,nr of roots,weight,38.5,,levels of bulbing poor weight g,99
21222096,r g,weight,6.0,,levels of bulbing poor weight g,99
21222096,ap g,weight,49.0,,levels of bulbing poor weight g,99
21222096,am leaf dry weight g,weight,0.001,,wald statistic f probability weight g,99
21222096,am bulb dry weight g,weight,0.025,,wald statistic f probability weight g,99
21222096,nr of leaves,weight,0.001,,wald statistic f probability weight g,99
21222096,nr of roots,weight,ns 0.064,,wald statistic f probability weight g,99
21222096,r g,weight,0.001,,wald statistic f probability weight g,99
21222096,ap g,weight,0.001,,wald statistic f probability weight g,99
